timestamp,M-6,M-1,M-2,S-2,P-10,T-4,T-5,F-7,M-3,M-4,M-5,P-15,C-1,C-2,T-12,T-13,F-4,F-5,D-14,T-9,P-14,T-8,P-11,D-15,D-16,M-7,F-8,attack
264,264,-1.0,0.9999764473126384,-0.7487487540279812,-1.0,0.991811379359028,0.0,-1.0,-0.4642857142857139,1.000070758018348,0.999978107143639,-0.6279624936280809,0.9043062200956932,-0.9547581903276132,-1.0,0.0356366618823047,-0.6161065737505851,-0.5125746196803389,-0.9869609202293076,-1.0,0.333337844534185,0.9995370370370372,-1.0,0.8421203165220703,1.093475242943082,0.9875153859679972,-0.9038186977029982,-1.0,0
265,265,-1.0,0.9999764473126384,-0.7487487540279812,-1.0,0.991811379359028,0.0,-1.0,1.0,1.000070758018348,0.999978107143639,-0.3879583294443686,0.9048281861678986,-0.9485179407176288,-1.0,0.03727701455813,-0.6153206316348587,-0.5118813787791258,-0.9868859829892463,-1.0,0.333337844534185,0.9995740740740742,-1.0,0.8459338354466578,1.0925497454881998,0.9859328292597151,-1.0016265158223845,-1.0,0
266,266,-1.0,0.9999764473126384,-0.7487487540279812,-1.0,0.9937879429620216,0.0,-1.0,-0.8928571428571428,1.000070758018348,0.999978107143639,-0.1920370755942939,0.9043062200956932,-1.0,-1.0,0.0389173672339553,-0.6145346895200419,-0.5098016560754863,-0.9864363595488777,-1.0,0.333337844534185,0.9996111111111112,-1.0,0.8550227222169252,1.091624248033318,0.973184455776332,-1.0016265158223845,-1.0,0
267,267,-1.0,0.7821023128738994,-1.1111116971061734,-1.0,0.9932232105040244,-1.0,-1.0,-0.8928571428571428,1.000070758018348,0.999978107143639,-0.4542191078595373,0.905350152240104,-0.9968798751950078,-1.0,0.0405577199097806,-0.6137487474043155,-0.5045638359329867,-0.9846378657874028,-1.0,0.333337844534185,0.9994814814814816,-1.0,0.8442813105793366,1.0906987505784358,0.9955160893265342,-1.0016265158223845,-0.7391304347826086,0
268,268,-1.0,0.7811013236610307,-1.1056900707237385,-1.0,0.9949174078780176,-1.0,-1.0,-0.8928571428571428,1.000070758018348,0.999978107143639,-0.7164693465821371,0.906046107003044,-0.9968798751950078,-1.0,0.0421980725856059,-0.6129628052894986,-0.5000962834585019,-0.9841133051069728,-1.0,0.333337844534185,0.9995,-1.0,0.8471414497727772,1.089773253123554,0.9955160893265342,-1.0016265158223845,-0.6521739130434783,0
269,269,-1.0,0.7801003344481607,-1.1002157047850538,-1.0,0.99407030919102,0.0,-1.0,-0.8928571428571428,1.000070758018348,0.999978107143639,-0.729776785393766,0.9048281861678986,-0.9968798751950078,-1.0,0.0438384252614312,-0.6121768631737723,-0.4950125168496052,-0.9835138071864812,-1.0,0.333337844534185,0.9995185185185186,-1.0,0.845552483554199,1.08792225821379,0.9955160893265342,-1.0016265158223845,-0.8695652173913043,0
270,270,-1.0,0.7791346742663344,-1.0947940784026184,-1.0,0.9920937455880274,0.0,-1.0,-0.9642857142857142,1.000070758018348,0.999978107143639,-0.839714825211979,0.9043062200956932,-1.0,-1.0,0.0454787779372565,-0.6113909210580459,-0.4917773926439438,-0.9834388699464198,-1.0,0.333337844534185,0.9994444444444444,-1.0,0.8468872151778049,1.081443776029616,-1.0,-1.0016265158223845,-0.9130434782608696,0
271,271,-1.0,0.7780276979603373,-1.0893302603751818,-1.0,0.9949174078780176,0.0,-1.0,-0.9642857142857142,1.000070758018348,0.999978107143639,-1.0,0.9043062200956932,-0.998439937597504,-1.0,0.0471191306130818,-0.6106049789432291,-0.4876179472366647,-0.9829143092659898,-1.0,0.333337844534185,0.9995740740740742,-1.0,0.8451711316617406,1.077741786210088,-1.0,-1.0016265158223845,-0.6521739130434783,0
272,272,-1.0,0.777003156060107,-1.0838980860814988,-1.0,0.993505576733022,0.0,-1.0,-0.9642857142857142,1.000070758018348,0.999978107143639,-1.0,0.8978686385384944,-0.9968798751950078,-1.0,0.0487594832889071,-0.6098190368275027,-0.4840747159637975,-0.9822398741054368,-1.0,0.333337844534185,0.9994444444444444,-1.0,0.8421838751708133,1.07403979639056,-0.0657640232108316,-1.0016265158223845,-1.0,0
273,273,-1.0,0.775896179754111,-1.0784553638765677,-1.0,0.991811379359028,0.0,-1.0,-0.8928571428571428,1.000070758018348,0.999978107143639,-1.0,0.9050021748586334,-0.9906396255850234,-1.0,0.0503998359647324,-0.6090330947126859,-0.4829963412285769,-0.9815654389448834,-1.0,0.333337844534185,0.9995185185185186,-1.0,0.8442813105793366,1.06941230911615,0.9955160893265342,-1.0016265158223845,-1.0,0
274,274,-1.0,0.7747538744170714,-1.0730020937603788,-1.0,0.9937879429620216,0.0,-1.0,-0.9642857142857142,1.000070758018348,0.999978107143639,-1.0,0.904480208786428,-0.9859594383775352,-1.0,0.0520401886405577,-0.6082471525969595,-0.4800693240901214,-0.9808910037843304,-1.0,0.333337844534185,0.9994814814814816,-1.0,0.84637874598786,1.0666358167515042,-1.0,-1.0016265158223845,-1.0,0
275,275,-1.0,0.7736351217673946,-1.067559371555448,-1.0,0.9943526754200196,-1.0,-1.0,-0.9642857142857142,1.000070758018348,0.999978107143639,-1.0,0.905350152240104,-0.953198127925117,-1.0,0.053680541316383,-0.6074612104812331,-0.4790679761217024,-0.9658286185319797,-1.0,0.333337844534185,0.9995185185185186,-1.0,0.8417389646296115,1.065710319296622,-1.0,-1.0016265158223845,-1.0,0
276,276,-1.0,0.7724810400866742,-1.0621271972617552,-1.0,0.9923761118170268,-1.0,-1.0,-0.8214285714285712,1.000070758018348,0.999978107143639,-1.0,0.904480208786428,-0.9297971918876756,-1.0,0.0553208939922083,-0.6066752683664163,-0.4768341998844598,-0.9624564427292142,-1.0,0.333337844534185,0.9995740740740742,-1.0,0.8430736962532173,1.063859324386858,-0.0657640232108316,-1.0016265158223845,-1.0,0
277,277,-1.0,0.7724810400866742,-1.0621271972617552,-1.0,0.9949174078780176,-1.0,-1.0,-0.9642857142857142,1.000070758018348,0.999978107143639,-1.0,0.9058721183123092,-0.9079563182527302,-1.0,0.0569612466680335,-0.6058893262506899,-0.4749855574812247,-0.955112593203192,-1.0,0.333337844534185,0.9994814814814816,-1.0,0.8616328216862104,1.061082832022212,0.9955160893265342,-1.0016265158223845,-1.0,0
278,278,-1.0,0.7712445240001893,-1.0566844750568238,-1.0,0.9943526754200196,-1.0,-1.0,-0.9642857142857142,1.000070758018348,0.999978107143639,-1.0,0.905350152240104,-0.9032761310452418,-1.0,0.0586015993438588,-0.6051033841358731,-0.473522048911997,-0.9456705009554498,-1.0,0.333337844534185,0.9995,-1.0,0.8618234976324397,1.059231837112448,-1.0,-1.0016265158223845,-1.0,0
279,279,-1.0,0.7700786659757881,-1.0512417528518925,-1.0,0.9946350416490192,-1.0,-1.0,-0.9642857142857142,1.000070758018348,0.999978107143639,-1.0,0.904480208786428,-0.890795631825273,-1.0,0.0602419520196841,-0.6043174420201467,-0.4694396302715193,-0.9369777811083218,-1.0,0.333337844534185,0.999425925925926,-1.0,0.9007849493119774,1.0564553447478022,-1.0,-1.0016265158223845,-1.0,0
280,280,-1.0,0.7688303735456223,-1.0458095785582002,-1.0,0.99407030919102,-1.0,-1.0,-0.8928571428571428,1.000070758018348,0.999978107143639,-1.0,0.9051761635493688,-0.8783151326053042,-1.0,0.0618823046955094,-0.6035314999044203,-0.4684382823031003,-0.9234890778972612,-1.0,0.333337844534185,0.9995,-1.0,0.901229859853179,1.05552984729292,-0.0669069808334797,-1.0016265158223845,-1.0,0
281,281,-1.0,0.767546752084413,-1.0403457605307636,-1.0,0.991811379359028,-1.0,-1.0,0.9642857142857144,1.000070758018348,0.999978107143639,-1.0,0.8990865593736403,-0.8736349453978159,-1.0,0.0635226573713347,-0.6027455577896035,-0.4644328904294242,-0.9186181572932668,-1.0,0.333337844534185,0.999462962962963,-1.0,0.9529665999300851,1.0546043498380382,0.9955160893265342,-1.0016265158223845,-1.0,0
282,282,-1.0,0.7662866833105666,-1.0349346820595855,-1.0,0.9943526754200196,-1.0,-1.0,0.9642857142857144,1.000070758018348,0.999978107143639,-1.0,0.9055241409308388,-0.8673946957878316,-1.0,0.06516301004716,-0.6019596156738771,-0.463893703061814,-0.8816740979429727,-1.0,0.333337844534185,0.999462962962963,-1.0,0.746273874217434,1.053678852383156,-1.0,-1.0016265158223845,-1.0,0
283,283,-1.0,0.7649912855056765,-1.0295025077658928,-1.0,0.9937879429620216,-1.0,-1.0,0.6428571428571428,1.000070758018348,0.999978107143639,-1.0,0.9050021748586334,-0.8642745709828393,-1.0,0.0668033627229853,-0.6011736735590603,-0.4619680338917774,-0.8388849338678854,-1.0,0.333337844534185,0.9993888888888888,-1.0,0.7455747290812595,1.0527533549282742,-0.0669069808334797,-1.0016265158223845,-1.0,0
284,284,-1.0,0.7635899006076602,-1.0241547167622125,-1.0,0.9937879429620216,-1.0,-1.0,0.9642857142857144,1.000070758018348,0.999978107143639,-1.0,0.9069160504567196,-0.8611544461778471,-1.0,0.0684437153988106,-0.6003877314433339,-0.4592720970537262,-0.8159541384090825,-1.0,0.333337844534185,0.999462962962963,0.9901960784313726,0.7451933771888007,1.0481258676538638,0.9955160893265342,-1.0016265158223845,-1.0,0
285,285,-1.0,0.7623180554901318,-1.0187014466460238,-1.0,0.9929408442750248,-1.0,-1.0,-0.9642857142857142,1.000070758018348,0.999978107143639,-1.0,0.905350152240104,-0.8393135725429017,-1.0,0.0700840680746359,-0.5996017893276075,-0.4522626612747931,-0.8151298287684061,-1.0,0.333337844534185,0.999425925925926,-1.0,0.7456382877300026,1.043498380379454,0.9759099701072622,-1.0016265158223845,-0.6086956521739131,0
286,286,-1.0,0.7608931179047539,-1.0132798202635884,-1.0,0.9943526754200196,-1.0,-1.0,-0.9642857142857142,1.000070758018348,0.999978107143639,-1.0,0.9055241409308388,-0.8346333853354134,-1.0,0.0717244207504612,-0.5988158472127907,-0.4487964567687271,-0.7628236352055153,-1.0,0.333337844534185,0.9996111111111112,-1.0,0.747799281787269,1.040721888014808,0.9889221030420255,-1.0016265158223845,-0.6521739130434783,0
287,287,-1.0,0.7594799566630557,-1.0079320292598988,-1.0,0.9926584780460256,-1.0,-1.0,-0.9642857142857142,1.000070758018348,0.999978107143639,-1.0,0.9055241409308388,-0.8237129485179407,-1.0,0.0733647734262865,-0.5980299050970643,-0.4440207972270364,-0.7073700775600433,-1.0,0.333337844534185,0.9994444444444444,-1.0,0.7455111704325164,1.035168903285516,0.975206611570248,-1.0016265158223845,-1.0,0
288,288,-1.0,0.7594799566630557,-1.0079320292598988,-1.0,0.9946350416490192,-1.0,-1.0,-0.9642857142857142,1.000070758018348,0.999978107143639,-1.0,0.9067420617659848,-0.8221528861154446,-1.0,0.0750051261021118,-0.5972439629822475,-0.4330059695744271,-0.6743227546929447,-1.0,0.333337844534185,0.9995185185185186,-1.0,0.7447484666475989,1.031466913465988,0.9934939335326184,-1.0016265158223845,-1.0,0
289,289,-1.0,0.7580903481087192,-1.0024998549662154,-1.0,0.99407030919102,-1.0,-1.0,-0.9642857142857142,1.000070758018348,0.999978107143639,-1.0,0.905698129621574,-0.8174726989079564,-1.0,0.2901647187478642,-0.4941152584106021,-0.4114384748700174,-0.6561130053580126,-1.0,0.333337844534185,0.9993888888888888,-1.0,0.7451298185400577,1.0259139287366958,0.9818885176718832,-1.0016265158223845,-1.0,0
290,290,-1.0,0.7565358707428524,-0.9970782285837804,-1.0,0.9929408442750248,-1.0,-1.0,-0.9642857142857142,1.000070758018348,0.999978107143639,-1.0,0.9070900391474548,-0.8159126365054602,-1.0,0.2918050714236895,-0.4933293162957852,-0.4092817253995764,-0.6302596575368127,-1.0,0.333337844534185,0.9995185185185186,-1.0,0.7465281088124065,1.0222119389171682,0.9918234570072096,-1.0016265158223845,-0.9565217391304348,0
291,291,-1.0,0.7551227095011542,-0.9917198896688424,-1.0,0.991811379359028,-1.0,-1.0,-0.9642857142857142,1.000070758018348,0.999978107143639,-1.0,0.8999565028273158,-0.8096723868954758,-1.0,0.2934454240995148,-0.4925433741800589,-0.4065087617947237,-0.6159466446850761,-1.0,0.333337844534185,0.9994814814814816,-1.0,0.7455111704325164,1.021286441462286,0.9918234570072096,-1.0016265158223845,-1.0,0
292,292,-1.0,0.7535446794479259,-0.9863088111976552,-1.0,0.993505576733022,-1.0,-1.0,-0.9642857142857142,1.000070758018348,0.999978107143639,-1.0,0.906046107003044,-0.8049921996879875,-1.0,0.3011004032533662,-0.4892948134365724,-0.4032736375890622,-0.6139982764434784,-1.0,0.333337844534185,0.9995740740740742,-1.0,0.9511233991165342,1.0203609440074042,0.9918234570072096,-1.0016265158223845,-1.0,0
293,293,-1.0,0.7520019784257388,-0.98088718481522,-1.0,0.9949174078780176,-1.0,-1.0,-0.9642857142857142,1.000070758018348,0.999978107143639,-1.0,0.9063940843845142,-0.7971918876755071,-1.0,0.3027407559291915,-0.4885219703564871,-0.3986520315809744,-0.6110007868410205,-1.0,0.333337844534185,0.999425925925926,-1.0,0.9509962818190484,1.019435446552522,-1.0,-1.0016265158223845,-1.0,0
294,294,-1.0,1.0,-0.7487487540279812,-1.0,0.9949174078780176,-1.0,-1.0,-0.9642857142857142,1.000070758018348,0.999978107143639,-1.0,0.9065680730752494,-0.7893915756630265,-1.0,0.3043811086050167,-0.4877360282416703,-0.3975736568457539,-0.6089025441192999,-1.0,0.333337844534185,0.999462962962963,-1.0,0.9548098007436358,1.01850994909764,-0.0694566555301564,-1.0016265158223845,-1.0,0
295,295,-1.0,1.0,-0.7487487540279812,-1.0,0.9943526754200196,-1.0,-1.0,-0.9642857142857142,1.000070758018348,0.999978107143639,-1.0,0.8905611135276197,-0.7878315132605305,-1.0,0.306021461280842,-0.4869500861259439,-0.3949547467745041,-0.6065794896773951,-1.0,0.333337844534185,0.9993148148148148,-1.0,0.9553182699335806,1.017584451642758,0.9918234570072096,-1.0016265158223845,-1.0,0
296,296,-1.0,1.0,-0.7487487540279812,-1.0,0.9932232105040244,-1.0,-1.0,-0.9642857142857142,1.000070758018348,0.999978107143639,-1.0,0.8881252718573283,-0.7862714508580343,-1.0,0.3076618139566673,-0.4862558372569765,-0.3914885422684383,-0.6059050545168421,-1.0,0.333337844534185,0.9993703703703704,-1.0,0.9506149299265894,1.016658954187876,0.9652716722349216,-1.0016265158223845,-1.0,0
297,297,-1.0,1.0,-0.7487487540279812,-1.0,0.9966116052520118,-1.0,-1.0,-0.9642857142857142,1.000070758018348,0.999978107143639,-1.0,0.8876033057851234,-0.7862714508580343,-1.0,0.3093021666324926,-0.4854698951421596,-0.3891777392643945,-0.6047809959159203,-1.0,0.333337844534185,0.999425925925926,-1.0,0.9499157847904148,1.015733456732994,0.9866361877967292,-1.0016265158223845,-1.0,0
298,298,-1.0,1.0,-0.7487487540279812,-1.0,0.9949174078780176,-1.0,-1.0,-0.9642857142857142,1.000070758018348,0.999978107143639,-1.0,0.8829056111352753,-0.7862714508580343,-1.0,0.3109425193083179,-0.4846839530264333,-0.3860966685923359,-0.6045561841957361,-1.0,0.333337844534185,0.9995,-1.0,0.9511869577652776,1.014807959278112,0.9816247582205028,-1.0016265158223845,-1.0,0
299,299,-1.0,1.0,-0.7487487540279812,-1.0,0.9946350416490192,-1.0,-1.0,-0.9642857142857142,1.000070758018348,0.999978107143639,-1.0,0.8856894301870373,-0.7847113884555382,-1.0,0.3125828719841432,-0.4838980109116164,-0.382784517619873,-0.6039566862752443,-1.0,0.333337844534185,0.9993703703703704,-1.0,0.9502971366828736,-1.0,0.9926147353613506,-1.0016265158223845,-0.9565217391304348,0
300,300,-1.0,1.0,-0.7487487540279812,-1.0,0.9937879429620216,-1.0,-1.0,-0.9642857142857142,1.000070758018348,0.999978107143639,-1.0,0.8849934754240967,-0.7847113884555382,-1.0,0.3142232246599685,-0.4831120687958901,-0.3822453302522627,-0.6027576904342613,-1.0,0.333337844534185,0.999462962962963,-1.0,0.9525216893888828,-1.0,0.9928784948127308,-1.0016265158223845,-1.0,0
301,301,-1.0,1.0,-0.7487487540279812,-1.0,0.9943526754200196,-1.0,-1.0,-0.9642857142857142,1.000070758018348,0.999978107143639,-1.0,0.8844715093518913,-0.7847113884555382,-1.0,0.3158635773357938,-0.4823261266801637,-0.37947236664741,-0.6022331297538313,-1.0,0.333337844534185,0.9994444444444444,-1.0,0.9530937172275712,1.0138824618232305,0.9788992438895728,-1.0016265158223845,-1.0,0
302,302,-1.0,1.0,-0.7487487540279812,-1.0,0.9932232105040244,-1.0,-1.0,-0.9642857142857142,1.000070758018348,0.999978107143639,-1.0,0.8842975206611561,-0.7784711388455539,-1.0,0.3175039300116191,-0.4815401845653468,-0.3780088580781822,-0.6016336318333395,-1.0,0.333337844534185,0.999425925925926,-1.0,0.95550894587981,-1.0,0.9781958853525584,-1.0016265158223845,-1.0,0
303,303,-1.0,1.0,-0.7487487540279812,-1.0,0.9915290131300294,-1.0,-1.0,-0.8928571428571428,1.000070758018348,0.999978107143639,-1.0,0.8802957807742491,-1.0,-1.0,0.3191442826874444,-0.4807542424496205,-0.3769304833429617,-0.5987860167110046,-1.0,0.333337844534185,0.9993703703703704,-1.0,0.9531572758763146,-1.0,0.9781958853525584,-1.0016265158223845,-1.0,0
304,304,-1.0,1.0,-0.7487487540279812,-1.0,0.9920937455880274,-1.0,-1.0,-0.9642857142857142,1.000070758018348,0.999978107143639,-1.0,0.8830795998260106,-0.9968798751950078,-1.0,0.3207846353632697,-0.4799683003348036,-0.3739264394377046,-0.5981865187905129,-1.0,0.333337844534185,0.9995185185185186,-1.0,0.9523310134426536,1.012956964368348,0.9781958853525584,-1.0016265158223845,0.7826086956521738,0
305,305,-1.0,1.0,-0.7487487540279812,-1.0,0.9937879429620216,-1.0,-1.0,-0.8928571428571428,1.000070758018348,0.999978107143639,-1.0,0.8830795998260106,-0.9968798751950078,-1.0,0.322424988039095,-0.4790906649723183,-0.3715386096668592,-0.5961632133088539,-1.0,0.333337844534185,0.999462962962963,-1.0,0.951886102901452,1.0120314669134662,-1.0,-1.0016265158223845,0.7826086956521738,0
306,306,-1.0,1.0,-0.7487487540279812,-1.0,0.9937879429620216,-1.0,-1.0,-0.5714285714285712,1.000070758018348,0.999978107143639,-1.0,0.8849934754240967,-0.9968798751950078,-1.0,0.3240653407149203,-0.478304722856592,-0.3686115925284037,-0.5956386526284234,-1.0,0.333337844534185,0.9992222222222222,-1.0,0.9573521466933612,-1.0,-1.0,-1.0016265158223845,0.6956521739130435,0
307,307,-1.0,1.0,-0.7487487540279812,-1.0,0.9920937455880274,-1.0,-1.0,-0.8928571428571428,1.000070758018348,0.999978107143639,-1.0,0.8881252718573283,-1.0,-1.0,0.3257056933907456,-0.4775187807417751,-0.3651453880223377,-0.5948143429877475,-1.0,0.333337844534185,0.9995185185185186,-1.0,0.9498522261416718,-1.0,-0.0694566555301564,-1.0016265158223845,0.7391304347826086,0
308,308,-1.0,0.7804418484149043,-1.113664291628648,-1.0,0.989270083298038,-1.0,-1.0,-0.8928571428571428,1.000070758018348,0.999978107143639,-1.0,0.8869073510221828,-0.9968798751950078,-1.0,0.3273460460665709,-0.4767328386260487,-0.3639129597535143,-0.5932406609464573,-1.0,0.333337844534185,0.9994814814814816,-1.0,0.9520132201989382,1.011105969458584,0.9781958853525584,-1.0016265158223845,0.6956521739130435,0
309,309,-1.0,0.7805596118517124,-1.1136115520723986,-1.0,0.993505576733022,-1.0,-1.0,-0.8928571428571428,1.000070758018348,0.999978107143639,-1.0,0.8846454980426266,-0.9968798751950078,-1.0,0.3289863987423962,-0.4759468965112319,-0.3634507991527056,-0.5887444265427701,-1.0,0.333337844534185,0.9993888888888888,1.0294117647058822,0.95347506912003,1.0101804720037022,-1.0,-1.0016265158223845,1.043478260869565,0
310,310,-1.0,0.7795468462951628,-1.1082004736012112,-1.0,0.991811379359028,-1.0,-1.0,-0.8928571428571428,1.000070758018348,0.999978107143639,-1.0,0.895432796868203,-0.9968798751950078,-1.0,0.3306267514182215,-0.4751609543955055,-0.3515116502984787,-0.5869459327812954,-1.0,0.333337844534185,0.999425925925926,-1.0,0.9508056058728188,1.00925497454882,-1.0,-1.0016265158223845,-1.0,0
311,311,-1.0,0.7785694097696556,-1.1026522722837813,-1.0,0.9929408442750248,-1.0,-1.0,-0.8928571428571428,1.000070758018348,0.999978107143639,-1.0,0.8961287516311436,-0.9968798751950078,-1.0,0.3322671040940468,-0.4743750122797792,-0.3505103023300597,-0.5856719997002511,-1.0,0.333337844534185,0.9994444444444444,-1.0,0.9525216893888828,1.007403979639056,-0.0694566555301564,-1.0016265158223845,-1.0,0
312,312,-1.0,0.7775919732441474,-1.097177906345097,-1.0,0.9949174078780176,-1.0,-1.0,-0.8214285714285712,1.000070758018348,0.999978107143639,-1.0,0.8957807742496735,-1.0,-1.0,0.3339074567698721,-0.4735890701649623,-0.3461968033891778,-0.5828993218179774,-1.0,0.333337844534185,0.999462962962963,-1.0,0.952775923983856,1.006478482184174,0.9781958853525584,-1.0016265158223845,-1.0,0
313,313,-1.0,0.7764496679071089,-1.0917668278739097,-1.0,0.9929408442750248,-1.0,-1.0,-0.8928571428571428,1.000070758018348,0.999978107143639,-1.0,0.8963027403218784,-0.9968798751950078,-1.0,0.3355478094456974,-0.4728031280492359,-0.3394954746774504,-0.5798268949754579,-1.0,0.333337844534185,0.9994444444444444,-1.0,0.95144119236025,1.005552984729292,0.98197643748901,-1.0016265158223845,-1.0,0
314,314,-1.0,0.7764496679071089,-1.0917668278739097,-1.0,0.9949174078780176,-1.0,-1.0,-0.9642857142857142,1.000070758018348,0.999978107143639,-1.0,0.8961287516311436,-0.9906396255850234,-1.0,0.3371881621215227,-0.4720171859335096,-0.3133834007317543,-0.5781782756941061,-1.0,0.333337844534185,0.9995925925925928,-1.0,0.951758985603966,1.003701989819528,0.9854053103569544,-1.0016265158223845,-1.0,0
315,315,-1.0,0.7754486786942392,-1.086324105668969,-1.0,0.9932232105040244,-1.0,-1.0,-0.9642857142857142,1.000070758018348,0.999978107143639,-1.0,0.8961287516311436,-0.9859594383775352,-1.0,0.338828514797348,-0.4712312438186927,-0.3109185441941074,-0.57630484469257,-1.0,0.333337844534185,0.9995925925925928,-1.0,0.950869164521562,1.002776492364646,0.9707227008967824,-1.0016265158223845,-1.0,0
316,316,-1.0,0.7743299260445623,-1.0808497397302843,-1.0,0.9923761118170268,-1.0,-1.0,1.0,1.000070758018348,0.999978107143639,-1.0,0.8964767290126137,-0.9797191887675508,-1.0,0.341289043811086,-0.4696593595881495,-0.3075293664548431,-0.5734572295702347,-1.0,0.333337844534185,0.9995555555555556,-1.0,0.9548733593923788,1.0018509949097645,0.9813609987691224,-1.0016265158223845,-1.0,0
317,317,-1.0,0.7743299260445623,-1.0808497397302843,-1.0,0.9951997741070172,-1.0,-1.0,-0.8928571428571428,1.000070758018348,0.999978107143639,-1.0,0.8973466724662891,-1.0,-1.0,0.8638507279064997,-0.219245102597597,-0.3069901790872329,-0.5706845516879611,-1.0,0.333337844534185,0.999425925925926,-1.0,0.9531572758763146,1.0,0.9769650079127836,-1.0016265158223845,0.9130434782608696,0
318,318,-1.0,0.7731993970512036,-1.075438661259097,-1.0,0.9937879429620216,-1.0,-1.0,-0.9285714285714284,1.000070758018348,0.999978107143639,-1.0,0.896998695084819,-0.9734789391575664,-1.0,0.8654910805823253,-0.2184591604827801,-0.3015983054111304,-0.570159991007531,-1.0,0.333337844534185,0.9996666666666668,-1.0,0.9520132201989382,0.998149005090236,0.9509407420432564,-1.0016265158223845,-1.0,0
319,319,-1.0,0.7720688680578459,-1.069995939054166,-1.0,0.9926584780460256,-1.0,-1.0,-0.9285714285714284,1.000070758018348,0.999978107143639,-1.0,0.8966507177033489,-0.9485179407176288,-1.0,0.8671314332581503,-0.2176732183670537,-0.3009050645099173,-0.5690359324066092,-1.0,0.333337844534185,0.999462962962963,-1.0,0.9502971366828736,0.9972235076353542,0.9509407420432564,-1.0016265158223845,-1.0,0
320,320,-1.0,0.7720688680578459,-1.069995939054166,-1.0,0.9923761118170268,-1.0,-1.0,0.9642857142857144,1.000070758018348,0.999978107143639,-1.0,0.8916050456720304,-1.0,-1.0,0.8687717859339759,-0.2168872762522369,-0.300365877142307,-0.5670875641650115,-1.0,0.333337844534185,0.9995925925925928,-1.0,0.9542377729049476,0.996298010180472,-1.0,-1.0016265158223845,-1.0,0
321,321,-1.0,0.7709383390644882,-1.0645637647604826,-1.0,0.9946350416490192,-1.0,-1.0,0.9642857142857144,1.000070758018348,0.999978107143639,-1.0,0.8966507177033489,-1.0,-1.0,0.8704121386098009,-0.2161013341365105,-0.2972848064702484,-0.5654389448836596,-1.0,0.333337844534185,0.9995555555555556,-1.0,0.9529665999300851,-1.0,-1.0,-1.0016265158223845,-1.0,0
322,322,-1.0,0.7709383390644882,-1.0645637647604826,-1.0,0.991811379359028,0.0,-1.0,-0.9642857142857142,1.000070758018348,0.999978107143639,-1.0,0.8976946498477596,-1.0,-1.0,0.8720524912856265,-0.2153153920207842,-0.2942807625649913,-0.5645396980029225,-1.0,0.333337844534185,0.9995740740740742,-1.0,0.9538564210124888,0.996298010180472,-0.1095480921399683,-1.0016265158223845,-1.0,0
323,323,-1.0,0.769713599321683,-1.059110494644294,-1.0,0.9926584780460256,0.0,-1.0,-0.4285714285714284,1.000070758018348,0.999978107143639,-1.0,0.8957807742496735,-0.9968798751950078,-1.0,0.8736928439614515,-0.2145294499059673,-0.2924321201617562,-0.562666267001386,-1.0,1.0,0.9995555555555556,-1.0,0.9525216893888828,0.99537251272559,0.9509407420432564,-1.0016265158223845,-1.0,0
324,324,-1.0,0.7685241886099212,-1.053678320350611,-1.0,0.9943526754200196,0.0,-1.0,-0.7857142857142856,1.000070758018348,0.999978107143639,-1.0,0.8975206611570243,-1.0,-1.0,0.875333196637277,-0.2137435077902409,-0.2888118621220874,-0.561991831840833,-1.0,0.333337844534185,0.9994074074074074,-1.0,0.9509962818190484,0.993521517815826,-1.0,-1.0016265158223845,-1.0,0
325,325,-1.0,0.7672641198360737,-1.048341077258169,-1.0,0.9937879429620216,0.0,-1.0,-0.9642857142857142,1.000070758018348,0.999978107143639,-1.0,0.8975206611570243,-1.0,-1.0,0.8769735493131021,-0.2129575656754241,-0.2878105141536684,-0.5596687773989282,-1.0,0.333337844534185,0.9995740740740742,-1.0,0.9515683096577364,0.993521517815826,-1.0,-1.0016265158223845,-1.0,0
326,326,-1.0,0.7672641198360737,-1.048341077258169,-1.0,0.9943526754200196,0.0,-1.0,-0.9642857142857142,1.000070758018348,0.999978107143639,-1.0,0.8976946498477596,-0.998439937597504,-1.0,0.8786139019889276,-0.2121716235596977,-0.2868091661852494,-0.5585447187980064,-1.0,0.333337844534185,0.9994814814814816,-1.0,0.951758985603966,-1.0,0.9509407420432564,-1.0016265158223845,-1.0,0
327,327,-1.0,0.7660158274059079,-1.0428772592307416,-1.0,0.9923761118170268,0.0,-1.0,-0.7857142857142856,1.000070758018348,0.999978107143639,-1.0,0.8963027403218784,-1.0,-1.0,0.8802542546647527,-0.2113856814439714,-0.2828808010783747,-0.5577204091573305,-1.0,0.333337844534185,0.9994814814814816,-1.0,0.9516954269552224,-1.0,0.9624582380868648,-1.0016265158223845,-1.0,0
328,328,-1.0,0.7647204296010178,-1.037445084937049,-1.0,0.9926584780460256,0.0,-1.0,-0.5357142857142856,1.000070758018348,0.999978107143639,-1.0,0.8964767290126137,-0.998439937597504,-1.0,0.8818946073405782,-0.2105997393291545,-0.2823416137107645,-0.5559219153958557,-1.0,0.333337844534185,0.9994074074074074,-1.0,0.9511233991165342,0.992596020360944,0.9776683664497978,-1.0016265158223845,-1.0,0
